,variable_url,title
166,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
167,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
168,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
169,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
170,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
171,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
172,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
173,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
174,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
175,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
176,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
177,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
178,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
179,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
180,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
181,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
182,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
183,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
184,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
185,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
186,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
187,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
188,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
189,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
190,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
191,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
192,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
193,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
194,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
195,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
196,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
197,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
198,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
199,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
200,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
201,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
202,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
203,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
204,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
205,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
206,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
207,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
208,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
209,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
210,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
211,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
212,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
213,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
214,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
215,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
216,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
217,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
218,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
219,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
220,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
221,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
222,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
223,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
224,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
225,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
226,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
227,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
228,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
229,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
230,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
231,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
232,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
233,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
234,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
235,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
236,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
237,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
238,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
239,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
240,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
241,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
242,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
243,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
244,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
245,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
246,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
247,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
248,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
249,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
250,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
251,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
252,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
253,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
254,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
255,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
256,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
257,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
258,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
259,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
260,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
261,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
262,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
263,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
264,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
265,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
266,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
267,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
268,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
269,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
270,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
271,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
272,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
273,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
274,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
275,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
276,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
277,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
278,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
279,https://www.data.go.kr/data/15037535/fileData.do,창업진흥원_재도전성공패키지 지원사업 주관기관 현황
280,https://www.data.go.kr/data/15086313/fileData.do,환경부 한강홍수통제소_홍수예보_표준유역 AWS 강수량
281,https://www.data.go.kr/data/15086318/fileData.do,환경부 한강홍수통제소_홍수예보_수리모형조위자료
282,https://www.data.go.kr/data/15036624/fileData.do,경기도 김포시_아파트
283,https://www.data.go.kr/data/15100377/fileData.do,부산광역시 강서구_코로나19 월별 확진자 현황
284,https://www.data.go.kr/data/15062065/fileData.do,부산광역시_수어통역센터
285,https://www.data.go.kr/data/15055968/fileData.do,대구광역시_공공체육시설 현황
286,https://www.data.go.kr/data/15007780/fileData.do,부산광역시_동래구_사회적기업
287,https://www.data.go.kr/data/15048983/fileData.do,창업진흥원_메이커스페이스 주관기관 정보
288,https://www.data.go.kr/data/15068750/fileData.do,고용노동부_근로자파견사업체 현황
